corp_code,corp_name,corp_eng_name,ticker,modify_date
00116860,NH농협증권,"NH INVESTMENT&SECURITIES CO., LTD",016420,20170630
00505569,아시아퍼시픽4호선박투자회사,"ASIA PACIFIC NO.4 SHIP INVESTMENT CO.,LTD.",081210,20170630
00160612,한화화인케미칼,"HANWHA FINE CHEMICAL CO., LTD.",025850,20170630
00659435,정다운,"JUNGDAWN Co.,Ltd.",224090,20170630
00232317,지오엠씨,"GEOMC CO., LTD.",033030,20170630
00130860,에듀패스,EDU-PASS INC.,031950,20170630
00113632,아이디에이치,"IDH CO., LTD.",026230,20170630
00837680,거북선7호선박투자회사,Turtleship No. 7 Ship Investment Company,134000,20170630
00130815,서울상호저축은행,Seoul Mutual Savings Bank,016560,20170630
00248123,와이즈파워,"WISEPOWER CO.,LTD",040670,20170630
00788807,코크렙제15호기업구조조정부동산투자회사,KOCREF15CR-REIT,121550,20170630
00270432,티브로드한빛방송,"TBROAD HANVIT BROADCASTING CO., LTD.",043890,20170630
00648697,거북선3호선박투자회사,Turtleship No.3 Ship Investment Company,102000,20170630
00165529,동성하이켐,"DONGSUNG HIGHCHEM CO., LTD",013450,20170630
00419989,클루넷,"CLUNET CO.,LTD",067130,20170630
00637114,코리아퍼시픽07호선박투자회사,"Korea Pacific No.07 Ship Investment Co., Ltd.",099210,20170630
00361114,씨유전자,"CU ELECTRONICS CO., LTD.",056340,20170630
00125628,삼목강업,"SAMMOK KANG UP CO.,LTD.",158380,20170630
00265227,에스비엠,"SBM CO.,LTD.",037630,20170630
00267669,솔빛미디어,"Solvit Media, Inc",044440,20170630
00693800,에프지엔개발전문자기관리부동산투자회사,"FGN Real Estate Development Investment Trust co.,Ltd.",119250,20170630
00991012,판타지오,"Fantagio Co., LTD",187770,20170630
00164469,현대하이스코,HYUNDAI HYSCO,010520,20170630
00586652,거북선1호선박투자회사,Turtleship No.1 Ship Investment Company,092970,20170630
00345657,코아에스앤아이,"Core S&I Co., Ltd",052350,20170630
00810531,자원메디칼,"JAWON MEDICAL CO., LTD.",181980,20170630
00127370,삼우이엠씨,SamwooEMC,026250,20170630
00261124,어울림정보기술,"Oullim Information Technology, Inc",038320,20170630
00244729,티브로드도봉강북방송,"Tbroad DobongGangbuk Broadcasting Co.,Ltd.",035210,20170630
00138127,티이씨앤코,"TEC&Co Co.,Ltd",008900,20170630
00156521,화인자산관리,Fine Asset Management Corporation,010460,20170630
00120377,로케트전기,"ROCKET ELECTRIC CO.,LTD",000420,20170630
00136970,신일건업,"SHINIL ENGINEERING CO.,LTD",014350,20170630
00148328,제일모직,CHEIL INDUSTRIES INC,001300,20170630
00842479,퓨얼셀파워,"Fuelcellpower Co.,Ltd.",139170,20170630
00907660,아루히,ARUHI Corporation,950100,20170630
00351269,지티앤티,"GT&T CO., LTD.",053870,20170630
00350251,모아에스앤에스,"MOASNS Co., Ltd.",052880,20170630
00206127,어울림엘시스,Oullim Elses Inc.,033280,20170630
00846396,이코리아자기관리부동산투자회사,"e-Corea Real Estate Investment Trusts Co., Ltd",138440,20170630
00144155,SK,"SK Holdings Co., Ltd.",003600,20170630
00678281,에이치앤아이,"H&I.,LTD",103650,20170630
00314888,디에스,"DS CO., LTD",051710,20170630
00653990,유니드코리아,"uNeedkorea Co.,Ltd",110500,20170630
00451116,아이레보,iREVO Inc.,072430,20170630
00159926,포스코티엠씨,"POSCO TMC CO., LTD.",010150,20170630
00648688,거북선2호선박투자회사,Turtleship No.2 Ship Investment Company,101380,20170630
00512550,아시아퍼시픽5호선박투자회사,"ASIA PACIFIC NO.5 SHIP INVESTMENT CO.,LTD.",082240,20170630
00512532,아시아퍼시픽7호선박투자회사,"ASIA PACIFIC NO. 7 SHIP INVESTMENT CO.,LTD",082260,20170630
00512541,아시아퍼시픽6호선박투자회사,"ASIA PACIFIC NO.6 SHIP INVESTMENT CO.,LTD.",082250,20170630
01047929,에스케이제1호기업인수목적,SK No.1 Special Purpose Acquisition Company,207930,20171106
01064315,대우기업인수목적3호,"DAEWOO SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",215580,20171226
01047567,엔에이치에스엘기업인수목적,"NH SL SPECIAL PURPOSE ACQUISITION CO., LTD.",207720,20171016
01043871,케이티비기업인수목적1호,"KTB SPECIAL PURPOSE ACQUISITION COMPANY 1 CO., LTD",204650,20170707
01065536,미래에셋제3호기업인수목적,"MIRAEASSET No.3 SPAC CO.,LTD.",215750,20180104
00636045,넥솔론,Nexolon Company Limited.,110570,20170918
00632331,디피앤케이,"Design Power & Korea Co., Ltd.",189700,20171220
00974459,비앤에스미디어,"B&S MEDIA CO., LTD",156170,20170918
00461690,세화피앤씨,SEWHA P&C INC.,085980,20170919
01111057,에스지에이시스템즈,"SGA SYSTEMS Co., Ltd.",232290,20171222
00823687,웨이포트유한공사,"WAYPORT(H.K.) CO., LIMITED",900130,20170725
00318538,아스팩오일,"ASPACOIL Co.,Ltd",232360,20170725
00855145,하이골드오션2호선박투자회사,"HI GOLD OCEAN NO.2 SHIP INVESTMENT CO., LTD.",139200,20171127
01046179,골든브릿지제2호기업인수목적,"Goldenbridge No.2 Special Purpose Acquisition Co., LTD",206660,20171020
00110495,대성합동지주,"DAESUNG GROUP PARTNERS CO.,LTD.",005620,20170825
00722500,중국원양자원유한공사,"CHINA OCEAN RESOURCES CO.,LTD.",900050,20170927
00533678,아시아퍼시픽15호선박투자회사,"ASIA PACIFIC NO. 15 SHIP INVESTMENT CO.,LTD",083620,20170731
01047716,하나머스트3호기업인수목적,Hana Must Third Special Purpose Acquisition Company,208870,20170731
00686147,신성에프에이,"SHINSUNG FA CO., LTD.",104120,20171207
00686068,신성이엔지,"SHINSUNG ENG CO., LTD.",104110,20171208
00163619,한진피앤씨,"Hanjin P&C CO., LTD",061460,20170929
00967778,나이코,"NYCO CO.,LTD.",192240,20170630
01038161,대우기업인수목적2호,"DAEWOO SPECIAL PURPOSE ACQUISITION 2 CO., LTD.",204440,20170630
00267960,에스에스컴텍,"SS COMTECH Co., Ltd.",036500,20170630
00529310,동북아10호선박투자회사,DONGBUKA NO.10 SHIP INVESTMENT CO.,083350,20170630
01080410,골든브릿지제3호기업인수목적,"Goldenbridge No.3 Special Purpose Acquisition Co., LTD.",219580,20180207
00413824,제이앤유글로벌,JNU GLOBAL INCORPORATION.,086200,20180508
01090301,케이비제8호기업인수목적,KB No.8 Special Purpose Acquistion Company,222390,20180313
01010572,패션플랫폼,"Fashion Platform Co.,Ltd.",256090,20180213
01075047,키움제3호기업인수목적,Kiwoom No.3 Special Purpose Aquisition Company,218710,20180214
01089828,유진기업인수목적3호,"EUGENE SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",221200,20180417
01087079,한화에이스기업인수목적2호,"Hanwha Ace Special Purpose Acquisition 2nd Co., LTD.",219860,20180302
01072660,엔에이치기업인수목적7호,"NH SPECIAL PURPOSE ACQUISITION 7 CO., LTD.",217810,20180119
01091391,교보5호기업인수목적,Kyobo 5 Special Purpose Acquisition Company,223040,20180330
01089961,케이비드림투게더제3호기업인수목적,"KB Dream Together 3rd Special Purpose Acquisition Co., LTD.",221950,20180330
01089387,유안타제2호기업인수목적,"Yuanta 2 SPECIAL PURPOSE ACQUISITION CO.,LTD.",219960,20180223
01111765,에스엠로보틱스,SMROBOTICS Inc.,252940,20180425
01115257,시냅스엠,SCENAPPSM inc.,246830,20180514
01109186,동부제4호기업인수목적,"Dongbu 4th Special Purpose Acquisition Co.,Ltd.",230490,20180726
01095892,태경피엔에스,"TAEKYUNG PNS CO.,LTD",235090,20180801
00130949,카카오엠,Kakao M Corp.,016170,20180918
00202778,썬코어,"Suncore, Inc.",051170,20180820
01090921,케이엠제약,"KM PHARMACY CO.,LTD.",237720,20180928
01102800,키움제4호기업인수목적,Kiwoom No.4 Special Purpose Acquisition Company,226850,20180605
00148717,도레이케미칼,Toray Chemical Korea Inc.,008000,20180810
00959265,디와이엘엔제이,"DYLNJ Co., Ltd",207230,20180514
00447478,엔에스브이,NSV CORPORATION,095300,20180524
00163789,심팩메탈,"SIMPAC METAL Co., Ltd.",090730,20180717
00838421,씨제이이앤엠,CJ E&M Corporation,130960,20180718
01094565,이베스트기업인수목적3호,EBEST SPECIAL PURPOSE ACQUISITION 3 COMPANY,225440,20180528
00842327,완리인터내셔널홀딩스,WANLI INTERNATIONAL HOLDINGS LIMITED,900180,20180528
00156044,하림홀딩스,"HARIM HOLDINGS CO.,LTD.",024660,20180716
00109170,대덕GDS,"DAEDUCK GDS CO.,LTD",004130,20181219
00207223,위너지스,"WINERGYS Co., Ltd",026260,20181012
00454265,스틸플라워,"STEEL FLOWER CO.,LTD",087220,20190213
01170962,GRT,Great Rich Technologies Limited,900290,20181122
00348177,트레이스,"TRAIS Co., Ltd.",052290,20181011
01111020,케이비제9호기업인수목적,KB No.9 Special Purpose Acquisition Company,232270,20181012
01117103,하이에이아이1호기업인수목적,HI AI 1ST Special Purpose Acquisition Company,235010,20181012
00264644,넥스콘테크놀러지,"NEXCON TECHNOLOGY Co., LTD",038990,20190227
00334244,덴소코리아,DENSOKOREAAUTOMOTIVECORPORATION,047060,20181113
00535719,프렉코,"PREXCO CO., LTD.",082220,20190226
00790121,차이나하오란리사이클링유한공사,"China Hao Ran Recycling Co., Ltd.",900090,20190102
00569992,원익테라세미콘,"WONIK TERA SEMICON CO.,LTD.",123100,20190220
00925453,나무기술,"NAMU TECH CO., LTD.",167380,20181211
01130937,한국제4호기업인수목적,"Korea No.4 Special Purpose Acquisition Co., LTD.",240540,20190129
00232496,씨그널엔터테인먼트그룹,Signal Entertainment Group Corp.,099830,20190111
01088458,극동자동화,Kukdong Automation,272420,20190212
00108047,세원화성,"SEWON CHEMICAL CO.,LTD",007910,20190226
00609254,세왕,"SEUNGHWA  CO., LTD.",111610,20190329
01117495,에스와이제이,"SYJ Co., Ltd.",251540,20190402
00835734,피엠디아카데미,PMD ACADEMY CORP.,144740,20190523
01119217,본느,"Bonne Co., Ltd.",242420,20190521
00865382,트러스와이제7호위탁관리부동산투자회사,"TRUS Y 7 REIT CO., Ltd.",140890,20190507
00149877,중앙바이오텍,"CHOONG ANG BIOTECH CO.,LTD",015170,20190510
